N-mer Name,Non-Additive MB Energy (kJ/mol),Num. Rep. (#), N-mer Contribution (kJ/mol),Partial Crys. Lattice Ener. (kJ/mol),Calculation Priority (Arb. Units),Minimum Monomer Separations (A)
3mer-0+1+13,0.00000000,6,0.00000000,0.00000000,5.635101e-07, 2.544  2.632  2.680 
3mer-0+1+2,0.00000000,6,0.00000000,0.00000000,5.635101e-07, 2.544  2.632  2.680 
3mer-0+1+3,0.00000000,6,0.00000000,0.00000000,5.635101e-07, 2.544  2.632  2.680 
3mer-0+1+6,0.00000000,6,0.00000000,0.00000000,5.635101e-07, 2.544  2.632  2.680 
3mer-0+2+3,0.00000000,6,0.00000000,0.00000000,9.330492e-08, 2.632  2.632  4.716 
3mer-0+6+13,0.00000000,6,0.00000000,0.00000000,8.380146e-08, 2.680  2.680  4.716 
3mer-0+1+5,0.00000000,6,0.00000000,0.00000000,9.860669e-08, 2.544  2.544  4.956 
3mer-0+2+5,0.00000000,6,0.00000000,0.00000000,8.038911e-08, 2.632  2.632  4.956 
3mer-0+1+4,0.00000000,6,0.00000000,0.00000000,9.271478e-08, 2.544  2.544  5.059 
3mer-0+6+11,0.00000000,6,0.00000000,0.00000000,6.788704e-08, 2.680  2.680  5.059 
3mer-0+1+7,0.00000000,6,0.00000000,0.00000000,7.494636e-08, 2.544  2.680  5.156 
3mer-0+1+12,0.00000000,6,0.00000000,0.00000000,7.494636e-08, 2.544  2.680  5.156 
3mer-0+2+17,0.00000000,6,0.00000000,0.00000000,1.005284e-08, 2.632  5.059  5.156 
3mer-0+2+21,0.00000000,6,0.00000000,0.00000000,1.005284e-08, 2.632  5.059  5.156 
3mer-0+5+12,0.00000000,6,0.00000000,0.00000000,1.421985e-09, 4.956  5.156  5.156 
3mer-0+2+14,0.00000000,6,0.00000000,0.00000000,5.951582e-08, 2.632  2.680  5.382 
3mer-0+2+28,0.00000000,6,0.00000000,0.00000000,5.951582e-08, 2.632  2.680  5.382 
3mer-0+1+14,0.00000000,6,0.00000000,0.00000000,1.208772e-08, 2.544  4.716  5.382 
3mer-0+1+16,0.00000000,6,0.00000000,0.00000000,1.208772e-08, 2.544  4.716  5.382 
3mer-0+14+21,0.00000000,6,0.00000000,0.00000000,1.034214e-09, 5.059  5.382  5.382 
3mer-0+6+12,0.00000000,6,0.00000000,0.00000000,7.915552e-09, 2.680  5.156  5.382 
3mer-0+6+7,0.00000000,3,0.00000000,0.00000000,5.244764e-08, 2.680  2.680  5.514 
3mer-0+16+25,0.00000000,6,0.00000000,0.00000000,1.428815e-09, 4.716  5.059  5.514 
3mer-0+2+12,0.00000000,6,0.00000000,0.00000000,7.766542e-09, 2.632  5.156  5.514 
3mer-0+2+41,0.00000000,6,0.00000000,0.00000000,7.766542e-09, 2.632  5.156  5.514 
3mer-0+1+37,0.00000000,6,0.00000000,0.00000000,7.565170e-09, 2.544  5.382  5.514 
3mer-0+2+7,0.00000000,6,0.00000000,0.00000000,3.919553e-08, 2.632  2.680  6.186 
3mer-0+2+13,0.00000000,6,0.00000000,0.00000000,3.919553e-08, 2.632  2.680  6.186 
3mer-0+1+19,0.00000000,6,0.00000000,0.00000000,7.960649e-09, 2.544  4.716  6.186 
3mer-0+1+23,0.00000000,6,0.00000000,0.00000000,7.960649e-09, 2.544  4.716  6.186 
3mer-0+15+23,0.00000000,6,0.00000000,0.00000000,4.485579e-10, 5.059  6.186  6.186 
3mer-0+6+50,0.00000000,6,0.00000000,0.00000000,5.212971e-09, 2.680  5.156  6.186 
3mer-0+5+14,0.00000000,6,0.00000000,0.00000000,7.243890e-10, 4.956  5.382  6.186 
3mer-0+5+23,0.00000000,6,0.00000000,0.00000000,7.243890e-10, 4.956  5.382  6.186 
3mer-0+1+15,0.00000000,6,0.00000000,0.00000000,4.982219e-09, 2.544  5.514  6.186 
3mer-0+1+8,0.00000000,6,0.00000000,0.00000000,4.562896e-08, 2.544  2.632  6.194 
3mer-0+1+9,0.00000000,6,0.00000000,0.00000000,4.562896e-08, 2.544  2.632  6.194 
3mer-0+5+7,0.00000000,6,0.00000000,0.00000000,5.846328e-09, 2.680  4.956  6.194 
3mer-0+5+8,0.00000000,6,0.00000000,0.00000000,5.846328e-09, 2.680  4.956  6.194 
3mer-0+8+9,0.00000000,6,0.00000000,0.00000000,5.494514e-10, 4.716  6.194  6.194 
3mer-0+8+15,0.00000000,6,0.00000000,0.00000000,4.221086e-10, 5.156  6.186  6.194 
3mer-0+1+50,0.00000000,6,0.00000000,0.00000000,6.068612e-09, 2.544  5.156  6.194 
3mer-0+2+8,0.00000000,6,0.00000000,0.00000000,4.819159e-09, 2.632  5.382  6.194 
3mer-0+2+56,0.00000000,6,0.00000000,0.00000000,3.173769e-09, 2.632  6.186  6.194 
3mer-0+1+29,0.00000000,6,0.00000000,0.00000000,3.532011e-08, 2.544  2.632  6.746 
3mer-0+1+30,0.00000000,6,0.00000000,0.00000000,3.532011e-08, 2.544  2.632  6.746 
3mer-0+5+6,0.00000000,6,0.00000000,0.00000000,4.525480e-09, 2.680  4.956  6.746 
3mer-0+5+13,0.00000000,6,0.00000000,0.00000000,4.525480e-09, 2.680  4.956  6.746 
3mer-0+10+16,0.00000000,6,0.00000000,0.00000000,3.292246e-10, 4.716  6.746  6.746 
3mer-0+10+17,0.00000000,6,0.00000000,0.00000000,4.961369e-10, 5.156  5.382  6.746 
3mer-0+8+10,0.00000000,6,0.00000000,0.00000000,3.445451e-10, 5.059  6.194  6.746 
3mer-0+8+21,0.00000000,6,0.00000000,0.00000000,3.445451e-10, 5.059  6.194  6.746 
3mer-0+1+10,0.00000000,6,0.00000000,0.00000000,4.697544e-09, 2.544  5.156  6.746 
3mer-0+2+10,0.00000000,6,0.00000000,0.00000000,3.730377e-09, 2.632  5.382  6.746 
3mer-0+8+37,0.00000000,6,0.00000000,0.00000000,2.661859e-10, 5.514  6.194  6.746 
3mer-0+2+73,0.00000000,6,0.00000000,0.00000000,2.456727e-09, 2.632  6.186  6.746 
3mer-0+1+11,0.00000000,6,0.00000000,0.00000000,2.446254e-08, 2.544  2.680  7.489 
3mer-0+1+27,0.00000000,6,0.00000000,0.00000000,2.446254e-08, 2.544  2.680  7.489 
3mer-0+12+16,0.00000000,6,0.00000000,0.00000000,5.387077e-10, 4.716  5.156  7.489 
3mer-0+12+27,0.00000000,6,0.00000000,0.00000000,5.387077e-10, 4.716  5.156  7.489 
3mer-0+2+25,0.00000000,6,0.00000000,0.00000000,3.281253e-09, 2.632  5.059  7.489 
3mer-0+2+27,0.00000000,6,0.00000000,0.00000000,3.281253e-09, 2.632  5.059  7.489 
3mer-0+6+28,0.00000000,6,0.00000000,0.00000000,2.583641e-09, 2.680  5.382  7.489 
3mer-0+8+27,0.00000000,6,0.00000000,0.00000000,2.092045e-10, 5.382  6.194  7.489 
3mer-0+6+73,0.00000000,6,0.00000000,0.00000000,1.701517e-09, 2.680  6.186  7.489 
3mer-0+10+23,0.00000000,6,0.00000000,0.00000000,1.066490e-10, 6.186  6.746  7.489 
3mer-0+1+49,0.00000000,6,0.00000000,0.00000000,1.980799e-09, 2.544  6.194  7.489 
3mer-0+1+20,0.00000000,6,0.00000000,0.00000000,1.533281e-09, 2.544  6.746  7.489 
3mer-0+5+27,0.00000000,6,0.00000000,0.00000000,1.514945e-10, 4.956  7.489  7.489 
3mer-0+2+18,0.00000000,3,0.00000000,0.00000000,2.327392e-08, 2.632  2.632  7.492 
3mer-0+5+16,0.00000000,6,0.00000000,0.00000000,6.056532e-10, 4.716  4.956  7.492 
3mer-0+1+18,0.00000000,6,0.00000000,0.00000000,3.015153e-09, 2.544  5.382  7.492 
3mer-0+1+51,0.00000000,6,0.00000000,0.00000000,3.015153e-09, 2.544  5.382  7.492 
3mer-0+6+8,0.00000000,6,0.00000000,0.00000000,1.692604e-09, 2.680  6.194  7.492 
3mer-0+6+18,0.00000000,6,0.00000000,0.00000000,1.310198e-09, 2.680  6.746  7.492 
3mer-0+12+49,0.00000000,6,0.00000000,0.00000000,1.343749e-10, 5.156  7.489  7.492 
3mer-0+1+22,0.00000000,3,0.00000000,0.00000000,2.840065e-08, 2.544  2.544  7.505 
3mer-0+5+22,0.00000000,6,0.00000000,0.00000000,4.881003e-10, 4.956  5.059  7.505 
3mer-0+2+22,0.00000000,6,0.00000000,0.00000000,3.079414e-09, 2.632  5.156  7.505 
3mer-0+18+22,0.00000000,6,0.00000000,0.00000000,1.091743e-10, 5.514  7.492  7.505 
3mer-0+14+22,0.00000000,6,0.00000000,0.00000000,2.086382e-10, 5.382  6.186  7.505 
3mer-0+6+96,0.00000000,6,0.00000000,0.00000000,1.683857e-09, 2.680  6.194  7.505 
3mer-0+6+22,0.00000000,6,0.00000000,0.00000000,1.683857e-09, 2.680  6.194  7.505 
3mer-0+2+49,0.00000000,6,0.00000000,0.00000000,1.005123e-09, 2.632  7.489  7.505 
3mer-0+6+45,0.00000000,6,0.00000000,0.00000000,3.250211e-09, 2.680  4.716  7.916 
3mer-0+6+16,0.00000000,6,0.00000000,0.00000000,3.250211e-09, 2.680  4.716  7.916 
3mer-0+2+45,0.00000000,6,0.00000000,0.00000000,2.308300e-09, 2.632  5.382  7.916 
3mer-0+2+65,0.00000000,6,0.00000000,0.00000000,2.308300e-09, 2.632  5.382  7.916 
3mer-0+12+14,0.00000000,6,0.00000000,0.00000000,3.070020e-10, 5.156  5.382  7.916 
3mer-0+6+37,0.00000000,6,0.00000000,0.00000000,2.034164e-09, 2.680  5.514  7.916 
3mer-0+12+69,0.00000000,6,0.00000000,0.00000000,2.021833e-10, 5.156  6.186  7.916 
3mer-0+2+15,0.00000000,6,0.00000000,0.00000000,1.520185e-09, 2.632  6.186  7.916 
3mer-0+2+23,0.00000000,6,0.00000000,0.00000000,1.520185e-09, 2.632  6.186  7.916 
3mer-0+14+65,0.00000000,6,0.00000000,0.00000000,1.002056e-10, 5.382  7.489  7.916 
3mer-0+15+69,0.00000000,6,0.00000000,0.00000000,6.599276e-11, 6.186  7.489  7.916 
3mer-0+8+18,0.00000000,6,0.00000000,0.00000000,6.564707e-11, 6.194  7.492  7.916 
3mer-0+10+18,0.00000000,6,0.00000000,0.00000000,5.081557e-11, 6.746  7.492  7.916 
3mer-0+21+45,0.00000000,6,0.00000000,0.00000000,1.021191e-10, 5.059  7.916  7.916 
3mer-0+2+16,0.00000000,6,0.00000000,0.00000000,3.332494e-09, 2.632  4.716  7.992 
3mer-0+2+42,0.00000000,6,0.00000000,0.00000000,3.332494e-09, 2.632  4.716  7.992 
3mer-0+6+84,0.00000000,6,0.00000000,0.00000000,2.125677e-09, 2.680  5.382  7.992 
3mer-0+6+51,0.00000000,6,0.00000000,0.00000000,2.125677e-09, 2.680  5.382  7.992 
3mer-0+8+14,0.00000000,6,0.00000000,0.00000000,1.721219e-10, 5.382  6.194  7.992 
3mer-0+10+28,0.00000000,6,0.00000000,0.00000000,1.332348e-10, 5.382  6.746  7.992 
3mer-0+27+37,0.00000000,6,0.00000000,0.00000000,9.054064e-11, 5.514  7.489  7.992 
3mer-0+27+42,0.00000000,6,0.00000000,0.00000000,9.054064e-11, 5.514  7.489  7.992 
3mer-0+8+40,0.00000000,6,0.00000000,0.00000000,1.133549e-10, 6.186  6.194  7.992 
3mer-0+10+40,0.00000000,6,0.00000000,0.00000000,8.774486e-11, 6.186  6.746  7.992 
3mer-0+6+42,0.00000000,6,0.00000000,0.00000000,1.399914e-09, 2.680  6.186  7.992 
3mer-0+6+23,0.00000000,6,0.00000000,0.00000000,1.399914e-09, 2.680  6.186  7.992 
3mer-0+2+84,0.00000000,6,0.00000000,0.00000000,8.312551e-10, 2.632  7.492  7.992 
3mer-0+1+45,0.00000000,6,0.00000000,0.00000000,7.805963e-10, 2.544  7.916  7.992 
3mer-0+1+40,0.00000000,6,0.00000000,0.00000000,7.805963e-10, 2.544  7.916  7.992 
3mer-0+1+69,0.00000000,6,0.00000000,0.00000000,7.805963e-10, 2.544  7.916  7.992 
3mer-0+1+42,0.00000000,6,0.00000000,0.00000000,7.805963e-10, 2.544  7.916  7.992 
3mer-0+5+40,0.00000000,6,0.00000000,0.00000000,1.025479e-10, 4.956  7.992  7.992 
3mer-0+6+60,0.00000000,6,0.00000000,0.00000000,2.264277e-09, 2.680  5.059  8.324 
3mer-0+6+25,0.00000000,6,0.00000000,0.00000000,2.264277e-09, 2.680  5.059  8.324 
3mer-0+1+60,0.00000000,6,0.00000000,0.00000000,2.499731e-09, 2.544  5.156  8.324 
3mer-0+1+17,0.00000000,6,0.00000000,0.00000000,2.499731e-09, 2.544  5.156  8.324 
3mer-0+12+60,0.00000000,6,0.00000000,0.00000000,2.640122e-10, 5.156  5.382  8.324 
3mer-0+6+41,0.00000000,6,0.00000000,0.00000000,1.749318e-09, 2.680  5.514  8.324 
3mer-0+12+15,0.00000000,6,0.00000000,0.00000000,1.738714e-10, 5.156  6.186  8.324 
3mer-0+14+60,0.00000000,6,0.00000000,0.00000000,8.617374e-11, 5.382  7.489  8.324 
3mer-0+1+78,0.00000000,6,0.00000000,0.00000000,8.159138e-10, 2.544  7.489  8.324 
3mer-0+15+66,0.00000000,6,0.00000000,0.00000000,5.675173e-11, 6.186  7.489  8.324 
3mer-0+1+31,0.00000000,6,0.00000000,0.00000000,8.159138e-10, 2.544  7.489  8.324 
3mer-0+10+22,0.00000000,6,0.00000000,0.00000000,4.347397e-11, 6.746  7.505  8.324 
3mer-0+10+66,0.00000000,6,0.00000000,0.00000000,4.347397e-11, 6.746  7.505  8.324 
3mer-0+37+48,0.00000000,6,0.00000000,0.00000000,6.784668e-11, 5.514  7.916  8.324 
3mer-0+16+66,0.00000000,6,0.00000000,0.00000000,9.322600e-11, 4.716  8.324  8.324 
3mer-0+2+30,0.00000000,3,0.00000000,0.00000000,1.562190e-08, 2.632  2.632  8.557 
3mer-0+5+19,0.00000000,6,0.00000000,0.00000000,4.065261e-10, 4.716  4.956  8.557 
3mer-0+1+26,0.00000000,6,0.00000000,0.00000000,1.332839e-09, 2.544  6.186  8.557 
3mer-0+1+56,0.00000000,6,0.00000000,0.00000000,1.332839e-09, 2.544  6.186  8.557 
3mer-0+6+122,0.00000000,6,0.00000000,0.00000000,1.136109e-09, 2.680  6.194  8.557 
3mer-0+6+101,0.00000000,6,0.00000000,0.00000000,8.794300e-10, 2.680  6.746  8.557 
3mer-0+12+26,0.00000000,6,0.00000000,0.00000000,9.019503e-11, 5.156  7.489  8.557 
3mer-0+8+69,0.00000000,6,0.00000000,0.00000000,4.406358e-11, 6.194  7.916  8.557 
3mer-0+10+48,0.00000000,6,0.00000000,0.00000000,3.410839e-11, 6.746  7.916  8.557 
3mer-0+2+26,0.00000000,6,0.00000000,0.00000000,5.579545e-10, 2.632  7.992  8.557 
3mer-0+1+43,0.00000000,6,0.00000000,0.00000000,2.403843e-09, 2.544  5.059  8.595 
3mer-0+1+25,0.00000000,6,0.00000000,0.00000000,2.403843e-09, 2.544  5.059  8.595 
3mer-0+10+12,0.00000000,6,0.00000000,0.00000000,1.217946e-10, 5.156  6.746  8.595 
3mer-0+6+62,0.00000000,6,0.00000000,0.00000000,1.943156e-09, 2.680  5.156  8.595 
3mer-0+8+43,0.00000000,6,0.00000000,0.00000000,1.573427e-10, 5.156  6.194  8.595 
3mer-0+6+17,0.00000000,6,0.00000000,0.00000000,1.943156e-09, 2.680  5.156  8.595 
3mer-0+14+41,0.00000000,6,0.00000000,0.00000000,1.961444e-10, 5.382  5.514  8.595 
3mer-0+15+37,0.00000000,6,0.00000000,0.00000000,1.291754e-10, 5.514  6.186  8.595 
3mer-0+6+43,0.00000000,6,0.00000000,0.00000000,6.342474e-10, 2.680  7.489  8.595 
3mer-0+8+31,0.00000000,6,0.00000000,0.00000000,5.135675e-11, 6.194  7.489  8.595 
3mer-0+6+87,0.00000000,6,0.00000000,0.00000000,6.342474e-10, 2.680  7.489  8.595 
3mer-0+10+53,0.00000000,6,0.00000000,0.00000000,3.975384e-11, 6.746  7.489  8.595 
3mer-0+1+87,0.00000000,6,0.00000000,0.00000000,7.363521e-10, 2.544  7.505  8.595 
3mer-0+2+43,0.00000000,6,0.00000000,0.00000000,4.873058e-10, 2.632  8.324  8.595 
3mer-0+2+60,0.00000000,6,0.00000000,0.00000000,4.873058e-10, 2.632  8.324  8.595 
3mer-0+2+53,0.00000000,6,0.00000000,0.00000000,4.873058e-10, 2.632  8.324  8.595 
3mer-0+2+85,0.00000000,6,0.00000000,0.00000000,4.873058e-10, 2.632  8.324  8.595 
3mer-0+5+43,0.00000000,6,0.00000000,0.00000000,6.628582e-11, 4.956  8.595  8.595 
3mer-0+12+59,0.00000000,6,0.00000000,0.00000000,3.370660e-10, 4.716  5.156  8.756 
3mer-0+12+19,0.00000000,6,0.00000000,0.00000000,3.370660e-10, 4.716  5.156  8.756 
3mer-0+6+46,0.00000000,6,0.00000000,0.00000000,1.616568e-09, 2.680  5.382  8.756 
3mer-0+10+14,0.00000000,6,0.00000000,0.00000000,1.013245e-10, 5.382  6.746  8.756 
3mer-0+2+37,0.00000000,6,0.00000000,0.00000000,1.586136e-09, 2.632  5.514  8.756 
3mer-0+2+68,0.00000000,6,0.00000000,0.00000000,1.586136e-09, 2.632  5.514  8.756 
3mer-0+8+59,0.00000000,6,0.00000000,0.00000000,8.620589e-11, 6.186  6.194  8.756 
3mer-0+6+15,0.00000000,6,0.00000000,0.00000000,1.064628e-09, 2.680  6.186  8.756 
3mer-0+12+18,0.00000000,6,0.00000000,0.00000000,8.407752e-11, 5.156  7.492  8.756 
3mer-0+43+69,0.00000000,6,0.00000000,0.00000000,1.539148e-11, 7.916  8.595  8.756 
3mer-0+1+48,0.00000000,6,0.00000000,0.00000000,5.936401e-10, 2.544  7.916  8.756 
3mer-0+1+59,0.00000000,6,0.00000000,0.00000000,5.936401e-10, 2.544  7.916  8.756 
3mer-0+43+59,0.00000000,6,0.00000000,0.00000000,1.539148e-11, 7.916  8.595  8.756 
3mer-0+22+42,0.00000000,6,0.00000000,0.00000000,2.246186e-11, 7.505  7.992  8.756 
3mer-0+21+59,0.00000000,6,0.00000000,0.00000000,7.332740e-11, 5.059  7.992  8.756 
3mer-0+21+42,0.00000000,6,0.00000000,0.00000000,7.332740e-11, 5.059  7.992  8.756 
3mer-0+15+59,0.00000000,6,0.00000000,0.00000000,3.550919e-11, 6.186  8.324  8.756 
3mer-0+14+68,0.00000000,6,0.00000000,0.00000000,5.391836e-11, 5.382  8.324  8.756 
3mer-0+12+112,0.00000000,6,0.00000000,0.00000000,5.643445e-11, 5.156  8.557  8.756 
3mer-0+5+59,0.00000000,6,0.00000000,0.00000000,5.930897e-11, 4.956  8.756  8.756 
3mer-0+1+35,0.00000000,3,0.00000000,0.00000000,1.736251e-08, 2.544  2.544  8.843 
3mer-0+5+21,0.00000000,6,0.00000000,0.00000000,2.983961e-10, 4.956  5.059  8.843 
3mer-0+2+62,0.00000000,6,0.00000000,0.00000000,1.882574e-09, 2.632  5.156  8.843 
3mer-0+26+32,0.00000000,6,0.00000000,0.00000000,4.479906e-11, 5.514  8.557  8.843 
3mer-0+14+73,0.00000000,6,0.00000000,0.00000000,1.275493e-10, 5.382  6.186  8.843 
3mer-0+6+20,0.00000000,6,0.00000000,0.00000000,7.968392e-10, 2.680  6.746  8.843 
3mer-0+6+130,0.00000000,6,0.00000000,0.00000000,7.968392e-10, 2.680  6.746  8.843 
3mer-0+2+32,0.00000000,6,0.00000000,0.00000000,6.144735e-10, 2.632  7.489  8.843 
3mer-0+32+40,0.00000000,6,0.00000000,0.00000000,1.373187e-11, 7.992  8.756  8.843 
3mer-0+8+32,0.00000000,6,0.00000000,0.00000000,3.433460e-11, 6.194  8.324  8.843 
3mer-0+8+78,0.00000000,6,0.00000000,0.00000000,3.433460e-11, 6.194  8.324  8.843 
3mer-0+1+32,0.00000000,6,0.00000000,0.00000000,4.501628e-10, 2.544  8.595  8.843 
3mer-0+18+21,0.00000000,6,0.00000000,0.00000000,8.225880e-11, 5.059  7.492  8.989 
3mer-0+2+44,0.00000000,6,0.00000000,0.00000000,1.792541e-09, 2.632  5.156  8.989 
3mer-0+1+46,0.00000000,6,0.00000000,0.00000000,1.746064e-09, 2.544  5.382  8.989 
3mer-0+5+37,0.00000000,6,0.00000000,0.00000000,2.195074e-10, 4.956  5.514  8.989 
3mer-0+6+10,0.00000000,6,0.00000000,0.00000000,7.587307e-10, 2.680  6.746  8.989 
3mer-0+10+44,0.00000000,6,0.00000000,0.00000000,2.942711e-11, 6.746  7.916  8.989 
3mer-0+27+84,0.00000000,6,0.00000000,0.00000000,2.089705e-11, 7.489  7.992  8.989 
3mer-0+8+60,0.00000000,6,0.00000000,0.00000000,3.269256e-11, 6.194  8.324  8.989 
3mer-0+14+44,0.00000000,6,0.00000000,0.00000000,4.527070e-11, 5.382  8.595  8.989 
3mer-0+2+120,0.00000000,6,0.00000000,0.00000000,3.660850e-10, 2.632  8.756  8.989 
3mer-0+16+32,0.00000000,6,0.00000000,0.00000000,6.175625e-11, 4.716  8.843  8.989 
3mer-0+2+50,0.00000000,4,0.00000000,0.00000000,1.489467e-09, 2.632  5.156  9.561 
3mer-0+5+39,0.00000000,4,0.00000000,0.00000000,1.823941e-10, 4.956  5.514  9.561 
3mer-0+1+39,0.00000000,4,0.00000000,0.00000000,9.554894e-10, 2.544  6.186  9.561 
3mer-0+6+97,0.00000000,4,0.00000000,0.00000000,8.144564e-10, 2.680  6.194  9.561 
3mer-0+16+39,0.00000000,4,0.00000000,0.00000000,8.393797e-11, 4.716  7.505  9.561 
3mer-0+8+48,0.00000000,4,0.00000000,0.00000000,3.158841e-11, 6.194  7.916  9.561 
3mer-0+27+39,0.00000000,4,0.00000000,0.00000000,1.736387e-11, 7.489  7.992  9.561 
3mer-0+10+39,0.00000000,4,0.00000000,0.00000000,2.102771e-11, 6.746  8.324  9.561 
3mer-0+21+39,0.00000000,4,0.00000000,0.00000000,4.587842e-11, 5.059  8.557  9.561 
3mer-0+15+39,0.00000000,4,0.00000000,0.00000000,2.477325e-11, 6.186  8.595  9.561 
3mer-0+2+39,0.00000000,4,0.00000000,0.00000000,3.041890e-10, 2.632  8.756  9.561 
3mer-0+6+67,0.00000000,3,0.00000000,0.00000000,9.640090e-09, 2.680  2.680  9.698 
3mer-0+16+21,0.00000000,6,0.00000000,0.00000000,2.626221e-10, 4.716  5.059  9.698 
3mer-0+1+28,0.00000000,6,0.00000000,0.00000000,1.390509e-09, 2.544  5.382  9.698 
3mer-0+1+67,0.00000000,6,0.00000000,0.00000000,9.157522e-10, 2.544  6.186  9.698 
3mer-0+8+20,0.00000000,6,0.00000000,0.00000000,4.892607e-11, 6.194  6.746  9.698 
3mer-0+2+67,0.00000000,6,0.00000000,0.00000000,4.659442e-10, 2.632  7.489  9.698 
3mer-0+2+31,0.00000000,6,0.00000000,0.00000000,4.659442e-10, 2.632  7.489  9.698 
3mer-0+6+65,0.00000000,6,0.00000000,0.00000000,3.738876e-10, 2.680  7.916  9.698 
3mer-0+12+40,0.00000000,6,0.00000000,0.00000000,5.098562e-11, 5.156  7.992  9.698 
3mer-0+12+67,0.00000000,6,0.00000000,0.00000000,5.098562e-11, 5.156  7.992  9.698 
3mer-0+45+60,0.00000000,6,0.00000000,0.00000000,1.247050e-11, 7.916  8.324  9.698 
3mer-0+6+78,0.00000000,6,0.00000000,0.00000000,3.215317e-10, 2.680  8.324  9.698 
3mer-0+22+26,0.00000000,6,0.00000000,0.00000000,1.346914e-11, 7.505  8.557  9.698 
3mer-0+14+43,0.00000000,6,0.00000000,0.00000000,3.605214e-11, 5.382  8.595  9.698 
3mer-0+15+53,0.00000000,6,0.00000000,0.00000000,2.374297e-11, 6.186  8.595  9.698 
3mer-0+18+32,0.00000000,6,0.00000000,0.00000000,1.226760e-11, 7.492  8.843  9.698 
3mer-0+2+36,0.00000000,4,0.00000000,0.00000000,1.460006e-09, 2.632  4.956 10.013 
3mer-0+2+83,0.00000000,4,0.00000000,0.00000000,1.460006e-09, 2.632  4.956 10.013 
3mer-0+8+51,0.00000000,4,0.00000000,0.00000000,8.752433e-11, 5.382  6.194 10.013 
3mer-0+10+46,0.00000000,4,0.00000000,0.00000000,6.775015e-11, 5.382  6.746 10.013 
3mer-0+8+36,0.00000000,4,0.00000000,0.00000000,5.764119e-11, 6.186  6.194 10.013 
3mer-0+10+36,0.00000000,4,0.00000000,0.00000000,4.461844e-11, 6.186  6.746 10.013 
3mer-0+1+33,0.00000000,4,0.00000000,0.00000000,8.287015e-10, 2.544  6.194 10.013 
3mer-0+1+36,0.00000000,4,0.00000000,0.00000000,8.287015e-10, 2.544  6.194 10.013 
3mer-0+1+101,0.00000000,4,0.00000000,0.00000000,6.414748e-10, 2.544  6.746 10.013 
3mer-0+1+100,0.00000000,4,0.00000000,0.00000000,6.414748e-10, 2.544  6.746 10.013 
3mer-0+22+33,0.00000000,4,0.00000000,0.00000000,1.825478e-11, 7.489  7.505 10.013 
3mer-0+2+33,0.00000000,4,0.00000000,0.00000000,4.226949e-10, 2.632  7.492 10.013 
3mer-0+12+33,0.00000000,4,0.00000000,0.00000000,5.592752e-11, 5.156  7.505 10.013 
3mer-0+18+33,0.00000000,4,0.00000000,0.00000000,1.509704e-11, 7.492  7.992 10.013 
3mer-0+26+36,0.00000000,4,0.00000000,0.00000000,1.013343e-11, 7.992  8.557 10.013 
3mer-0+33+44,0.00000000,4,0.00000000,0.00000000,6.648741e-12, 8.756  8.989 10.013 
3mer-0+2+122,0.00000000,4,0.00000000,0.00000000,2.837210e-10, 2.632  8.557 10.013 
3mer-0+33+59,0.00000000,3,0.00000000,0.00000000,5.524603e-12, 8.756  9.561 10.013 
3mer-0+12+130,0.00000000,4,0.00000000,0.00000000,3.419083e-11, 5.156  8.843 10.013 
3mer-0+27+130,0.00000000,4,0.00000000,0.00000000,1.115991e-11, 7.489  8.843 10.013 
3mer-0+12+152,0.00000000,4,0.00000000,0.00000000,3.255567e-11, 5.156  8.989 10.013 
3mer-0+12+36,0.00000000,3,0.00000000,0.00000000,2.705131e-11, 5.156  9.561 10.013 
3mer-0+16+33,0.00000000,3,0.00000000,0.00000000,3.077653e-11, 4.716 10.013 10.013 
3mer-0+18+25,0.00000000,6,0.00000000,0.00000000,5.936464e-11, 5.059  7.492 10.021 
3mer-0+1+47,0.00000000,6,0.00000000,0.00000000,1.260102e-09, 2.544  5.382 10.021 
3mer-0+6+47,0.00000000,6,0.00000000,0.00000000,7.073782e-10, 2.680  6.194 10.021 
3mer-0+2+47,0.00000000,6,0.00000000,0.00000000,4.222460e-10, 2.632  7.489 10.021 
3mer-0+16+22,0.00000000,6,0.00000000,0.00000000,7.290247e-11, 4.716  7.505 10.021 
3mer-0+8+47,0.00000000,6,0.00000000,0.00000000,2.743542e-11, 6.194  7.916 10.021 
3mer-0+12+47,0.00000000,6,0.00000000,0.00000000,4.620398e-11, 5.156  7.992 10.021 
3mer-0+10+85,0.00000000,6,0.00000000,0.00000000,1.826316e-11, 6.746  8.324 10.021 
3mer-0+14+87,0.00000000,6,0.00000000,0.00000000,3.267102e-11, 5.382  8.595 10.021 
3mer-0+5+47,0.00000000,6,0.00000000,0.00000000,2.911721e-11, 4.956  9.698 10.021 
3mer-0+27+33,0.00000000,4,0.00000000,0.00000000,7.668725e-12, 7.489 10.013 10.021 
3mer-0+1+38,0.00000000,4,0.00000000,0.00000000,1.567789e-09, 2.544  4.956 10.117 
3mer-0+1+83,0.00000000,4,0.00000000,0.00000000,1.567789e-09, 2.544  4.956 10.117 
3mer-0+8+50,0.00000000,4,0.00000000,0.00000000,9.648744e-11, 5.156  6.194 10.117 
3mer-0+10+38,0.00000000,4,0.00000000,0.00000000,7.468824e-11, 5.156  6.746 10.117 
